Country,Urbanname,Year,Quarter,Month,  Ridership  ,ReferencePeriod,,,,,,,,,
Panama,Panama City,2017,,January,"6,254,755",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2017,,February,"5,804,645",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2017,,March,"6,991,848",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2017,,April,"6,365,019",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2017,,May,"7,071,738",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2017,,June,"6,905,124",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2017,,July,"6,874,560",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2017,,August,"7,171,437",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2017,,September,"7,007,947",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2017,,October,"7,319,989",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2017,,November,"6,513,120",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2017,,December,"7,256,919",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2018,,January,"6,553,331",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2018,,February,"5,857,999",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2018,,March,"7,284,374",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2018,,April,"7,223,659",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2018,,May,"7,286,869",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2018,,June,"7,240,080",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2018,,July,"7,438,980",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2018,,August,"7,746,875",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2018,,September,"7,256,875",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2018,,October,"7,834,084",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2018,,November,"7,324,741",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
Panama,Panama City,2018,,December,"7,753,252",Monthly,Instituto Nacional de Estadisticas y Censo - Panama,,,,,,,,
India,Jaipur,2015,,June,"1,443,456",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2015,,July,"995,326",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2015,,August,"905,868",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2015,,September,"786,428",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2015,,October,"756,253",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2015,,November,"716,928",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2015,,December,"681,223",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2016,,January,"703,312",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2016,,February,"628,545",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2016,,March,"628,551",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2016,,April,"611,677",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2016,,May,"674,382",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2016,,June,"647,858",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2016,,July,"659,458",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2016,,August,"640,734",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2016,,September,"601,905",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2016,,October,"601,905",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2016,,November,"601,905",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2016,,December,"601,905",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2017,,January,"601,905",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2017,,February,"601,905",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2017,,March,"601,905",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2017,,April,"601,905",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2017,,May,"601,905",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2017,,June,"601,905",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2017,,July,"601,905",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2017,,August,"601,905",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2017,,September,"513,737",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2017,,October,"513,737",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2017,,November,"513,737",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2017,,December,"513,737",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2018,,January,"513,737",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2018,,February,"513,737",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2018,,March,"513,737",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2018,,April,"513,737",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2018,,May,"513,737",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2018,,June,"513,737",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2018,,July,"513,737",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2018,,August,"513,737",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2018,,September,"246,840",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2018,,October,"246,840",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2018,,November,"246,840",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2018,,December,"246,840",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2019,,January,"246,840",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2019,,February,"246,840",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2019,,March,"246,840",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2019,,April,"246,840",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2019,,May,"246,840",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2019,,June,"246,840",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2019,,July,"246,840",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Jaipur,2019,,August,"246,840",Monthly,Jaipur Metro Annual Reports,,,,,,,,
India,Lucknow,2017,,September,"480,000",Monthly,Lucknow Metro Rail Corporation Ltd quotes from newspapers,,,,,,,,
India,Lucknow,2017,,October,"400,000",Monthly,Lucknow Metro Rail Corporation Ltd quotes from newspapers,,,,,,,,
India,Lucknow,2017,,November,"300,000",Monthly,Lucknow Metro Rail Corporation Ltd quotes from newspapers,,,,,,,,
India,Lucknow,2017,,December,"300,000",Monthly,Lucknow Metro Rail Corporation Ltd quotes from newspapers,,,,,,,,
India,Lucknow,2018,,January,"300,000",Monthly,Lucknow Metro Rail Corporation Ltd quotes from newspapers,,,,,,,,
India,Lucknow,2018,,February,"300,000",Monthly,Lucknow Metro Rail Corporation Ltd quotes from newspapers,,,,,,,,
India,Lucknow,2018,,March,"300,000",Monthly,Lucknow Metro Rail Corporation Ltd quotes from newspapers,,,,,,,,
India,Lucknow,2018,,April,"300,000",Monthly,Lucknow Metro Rail Corporation Ltd quotes from newspapers,,,,,,,,
India,Lucknow,2018,,May,"307,500",Monthly,Lucknow Metro Rail Corporation Ltd quotes from newspapers,,,,,,,,
India,Lucknow,2018,,June,"315,000",Monthly,Lucknow Metro Rail Corporation Ltd quotes from newspapers,march 2019 had another line inaugurated,,,,,,,
India,Hyderabad,2017,,November,"1,500,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2017,,December,"3,000,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2018,,January,"3,026,250",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2018,,February,"3,052,500",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2018,,March,"3,078,750",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2018,,April,"3,105,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2018,,May,"3,131,250",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2018,,June,"3,157,500",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2018,,July,"3,183,750",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2018,,August,"3,210,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2018,,September,"3,750,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2018,,October,"4,290,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2018,,November,"4,830,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2018,,December,"5,370,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2019,,January,"5,910,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2019,,February,"6,450,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2019,,March,"6,990,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2019,,April,"7,530,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2019,,May,"8,070,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2019,,June,"8,610,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2019,,July,"9,150,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2019,,August,"9,690,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2019,,September,"10,845,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2019,,October,"12,000,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2019,,November,"12,675,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2019,,December,"13,350,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2020,,January,"14,025,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Hyderabad,2020,,February,"14,700,000",Monthly,Hyderabad Metro Rail Service quotes from newspapers,,,,,,,,
India,Chennai,2015,,June,"525,810",Monthly,Chennai Metro Rail Limited quotes from newspapers,comes from 3190000 annualized ridership/182,,,,,,,
India,Chennai,2015,,July,"525,810",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2015,,August,"525,810",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2015,,September,"525,810",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2015,,October,"525,810",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2015,,November,"525,810",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2015,,December,"525,810",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2016,,January,"525,810",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2016,,February,"525,810",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2016,,March,"525,810",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2016,,April,"327,690",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2016,,May,"327,690",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2016,,June,"327,690",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2016,,July,"327,690",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2016,,August,"327,690",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2016,,September,"327,690",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2016,,October,"327,690",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2016,,November,"327,690",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2016,,December,"327,690",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2017,,January,"327,690",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2017,,February,"327,690",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2017,,March,"327,690",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2017,,April,"690,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2017,,May,"690,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2017,,June,"690,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2017,,July,"690,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2017,,August,"690,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2017,,September,"690,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2017,,October,"690,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2017,,November,"690,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2017,,December,"690,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2018,,January,"690,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2018,,February,"690,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2018,,March,"690,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2018,,April,"782,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2018,,May,"1,380,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2018,,June,"2,445,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2018,,July,"1,290,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2018,,August,"1,394,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2018,,September,"2,445,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2018,,October,"2,445,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2018,,November,"2,445,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2018,,December,"2,445,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2019,,January,"2,445,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2019,,February,"2,214,750",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2019,,March,"2,445,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2019,,April,"2,515,335",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2019,,May,"2,585,670",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2019,,June,"2,656,005",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2019,,July,"2,726,340",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2019,,August,"3,151,680",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2019,,September,"3,226,260",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2019,,October,"3,300,840",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2019,,November,"3,375,420",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Chennai,2019,,December,"3,450,000",Monthly,Chennai Metro Rail Limited quotes from newspapers,,,,,,,,
India,Mumbai,2014,,July,"7,733,333",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2014,,August,"7,733,333",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2014,,September,"7,733,333",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2014,,October,"8,066,667",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2014,,November,"8,066,667",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2014,,December,"8,066,667",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2015,,January,"6,833,333",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2015,,February,"6,833,333",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2015,,March,"6,833,333",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2015,,April,"7,800,000",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2015,,May,"7,800,000",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2015,,June,"7,800,000",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2015,,July,"7,800,000",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2015,,August,"7,800,000",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2015,,September,"7,800,000",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2015,,October,"7,800,000",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2015,,November,"7,800,000",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2015,,December,"7,800,000",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2016,,January,"7,800,000",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2016,,February,"7,800,000",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2016,,March,"7,800,000",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2016,,April,"8,724,299",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2016,,May,"8,724,299",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2016,,June,"8,724,299",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2016,,July,"8,724,299",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2016,,August,"8,724,299",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2016,,September,"8,724,299",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2016,,October,"8,724,299",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2016,,November,"8,724,299",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2016,,December,"8,724,299",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2017,,January,"8,724,299",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2017,,February,"8,724,299",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2017,,March,"8,724,299",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2017,,April,"10,650,000",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2017,,May,"10,650,000",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
India,Mumbai,2017,,June,"10,650,000",Monthly, Mumbai Right to Information Requests to Mumbai Metro One Pvt Ltd ,,,,,,,,
